frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,ipv6.plen,ipv6.nxt,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.encap_type,frame.ignored,frame.len,frame.marked,frame.number,frame.offset_shift,mqtt.dupflag,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,label
0.893664000,0.893664000,1.573.863.089.303.190.000,105.796.533.923.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,122,1,0,122,0,255075,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.089.303.210.000,105.796.533.945.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255076,0.0,,,,,,,,,normal
0.003082000,0.003082000,1.573.863.089.306.290.000,105.796.537.027.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,118,1,0,118,0,255077,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.089.306.300.000,105.796.537.037.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255078,0.0,,,,,,,,,normal
5.560.021.000,5.560.021.000,1.573.863.094.866.320.000,105.802.097.058.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,122,1,0,122,0,255079,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/temperatura,39.0,normal
0.000021000,0.000021000,1.573.863.094.866.340.000,105.802.097.079.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255080,0.0,,,,,,,,,normal
0.002396000,0.002396000,1.573.863.094.868.740.000,105.802.099.475.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,118,1,0,118,0,255081,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.094.868.750.000,105.802.099.485.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255082,0.0,,,,,,,,,normal
0.765567000,0.765567000,1.573.863.095.634.320.000,105.802.865.052.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,122,1,0,122,0,255083,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.095.634.340.000,105.802.865.075.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255084,0.0,,,,,,,,,normal
0.012203000,0.012203000,1.573.863.095.646.540.000,105.802.877.278.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,118,1,0,118,0,255085,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/umidade,35.0,normal
0.000011000,0.000011000,1.573.863.095.646.550.000,105.802.877.289.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255086,0.0,,,,,,,,,normal
0.603073000,0.603073000,1.573.863.096.249.630.000,105.803.480.362.000,66,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,120,1,0,120,0,255087,0.0,0.0,0x00000031,44.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.096.249.650.000,105.803.480.384.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255088,0.0,,,,,,,,,normal
0.002159000,0.002159000,1.573.863.096.251.810.000,105.803.482.543.000,62,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,116,1,0,116,0,255089,0.0,0.0,0x00000031,40.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.096.251.820.000,105.803.482.553.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255090,0.0,,,,,,,,,normal
1.520.715.000,1.520.715.000,1.573.863.097.772.530.000,105.805.003.268.000,68,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,122,1,0,122,0,255091,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.097.772.560.000,105.805.003.290.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255092,0.0,,,,,,,,,normal
0.002905000,0.002905000,1.573.863.097.775.460.000,105.805.006.195.000,64,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,118,1,0,118,0,255093,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.097.775.470.000,105.805.006.205.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255094,0.0,,,,,,,,,normal
0.646526000,0.646526000,1.573.863.098.422.000.000,105.805.652.731.000,68,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,122,1,0,122,0,255095,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/temperatura,39.0,normal
0.000021000,0.000021000,1.573.863.098.422.020.000,105.805.652.752.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255096,0.0,,,,,,,,,normal
0.002950000,0.002950000,1.573.863.098.424.970.000,105.805.655.702.000,64,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,118,1,0,118,0,255097,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.098.424.980.000,105.805.655.712.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255098,0.0,,,,,,,,,normal
0.894140000,0.894140000,1.573.863.099.319.120.000,105.806.549.852.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,122,1,0,122,0,255099,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.099.319.140.000,105.806.549.874.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255100,0.0,,,,,,,,,normal
0.002851000,0.002851000,1.573.863.099.321.990.000,105.806.552.725.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,118,1,0,118,0,255101,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/umidade,35.0,normal
0.000011000,0.000011000,1.573.863.099.322.000.000,105.806.552.736.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255102,0.0,,,,,,,,,normal
5.561.931.000,5.561.931.000,1.573.863.104.883.930.000,105.812.114.667.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,122,1,0,122,0,255103,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.104.883.950.000,105.812.114.689.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255104,0.0,,,,,,,,,normal
0.002261000,0.002261000,1.573.863.104.886.220.000,105.812.116.950.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,118,1,0,118,0,255105,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/umidade,35.0,normal
0.000011000,0.000011000,1.573.863.104.886.230.000,105.812.116.961.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255106,0.0,,,,,,,,,normal
0.763808000,0.763808000,1.573.863.105.650.030.000,105.812.880.769.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,122,1,0,122,0,255107,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.105.650.060.000,105.812.880.791.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255108,0.0,,,,,,,,,normal
0.002880000,0.002880000,1.573.863.105.652.940.000,105.812.883.671.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,118,1,0,118,0,255109,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.105.652.950.000,105.812.883.681.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255110,0.0,,,,,,,,,normal
0.702654000,0.702654000,1.573.863.106.355.600.000,105.813.586.335.000,66,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,120,1,0,120,0,255111,0.0,0.0,0x00000031,44.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.106.355.620.000,105.813.586.358.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255112,0.0,,,,,,,,,normal
0.003311000,0.003311000,1.573.863.106.358.930.000,105.813.589.669.000,62,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,116,1,0,116,0,255113,0.0,0.0,0x00000031,40.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.106.358.940.000,105.813.589.679.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255114,0.0,,,,,,,,,normal
1.429.372.000,1.429.372.000,1.573.863.107.788.320.000,105.815.019.051.000,68,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,122,1,0,122,0,255115,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.107.788.340.000,105.815.019.073.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255116,0.0,,,,,,,,,normal
0.003119000,0.003119000,1.573.863.107.791.460.000,105.815.022.192.000,64,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,118,1,0,118,0,255117,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.107.791.470.000,105.815.022.202.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255118,0.0,,,,,,,,,normal
0.646765000,0.646765000,1.573.863.108.438.230.000,105.815.668.967.000,68,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,122,1,0,122,0,255119,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.108.438.260.000,105.815.668.990.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255120,0.0,,,,,,,,,normal
0.004274000,0.004274000,1.573.863.108.442.530.000,105.815.673.264.000,64,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,118,1,0,118,0,255121,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.108.442.540.000,105.815.673.274.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255122,0.0,,,,,,,,,normal
0.892589000,0.892589000,1.573.863.109.335.130.000,105.816.565.863.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,122,1,0,122,0,255123,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/temperatura,39.0,normal
0.000024000,0.000024000,1.573.863.109.335.150.000,105.816.565.887.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255124,0.0,,,,,,,,,normal
0.003084000,0.003084000,1.573.863.109.338.240.000,105.816.568.971.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,61445.0,1883.0,cc:50:e3:1c:32:ec,68:a3:c4:6e:50:12,118,1,0,118,0,255125,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node02/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.109.338.250.000,105.816.568.981.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:32ec,1883.0,61445.0,68:a3:c4:6e:50:12,cc:50:e3:1c:32:ec,74,1,0,74,0,255126,0.0,,,,,,,,,normal
5.557.566.000,5.557.566.000,1.573.863.114.895.810.000,105.822.126.547.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,122,1,0,122,0,255127,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/temperatura,39.0,normal
0.000018000,0.000018000,1.573.863.114.895.830.000,105.822.126.565.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255128,0.0,,,,,,,,,normal
0.002340000,0.002340000,1.573.863.114.898.170.000,105.822.128.905.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60164.0,1883.0,cc:50:e3:1c:2a:5b,68:a3:c4:6e:50:12,118,1,0,118,0,255129,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node03/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.114.898.180.000,105.822.128.915.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe1c:2a5b,1883.0,60164.0,68:a3:c4:6e:50:12,cc:50:e3:1c:2a:5b,74,1,0,74,0,255130,0.0,,,,,,,,,normal
0.768008000,0.768008000,1.573.863.115.666.190.000,105.822.896.923.000,68,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,122,1,0,122,0,255131,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.115.666.210.000,105.822.896.945.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255132,0.0,,,,,,,,,normal
0.002895000,0.002895000,1.573.863.115.669.110.000,105.822.899.840.000,64,6,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,62795.0,1883.0,cc:50:e3:55:cd:91,68:a3:c4:6e:50:12,118,1,0,118,0,255133,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node01/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.115.669.120.000,105.822.899.850.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:ce50:e3ff:fe55:cd91,1883.0,62795.0,68:a3:c4:6e:50:12,cc:50:e3:55:cd:91,74,1,0,74,0,255134,0.0,,,,,,,,,normal
0.792893000,0.792893000,1.573.863.116.462.010.000,105.823.692.743.000,66,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,120,1,0,120,0,255135,0.0,0.0,0x00000031,44.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/temperatura,39.0,normal
0.000022000,0.000022000,1.573.863.116.462.030.000,105.823.692.765.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255136,0.0,,,,,,,,,normal
0.003222000,0.003222000,1.573.863.116.465.250.000,105.823.695.987.000,62,6,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,60950.0,1883.0,68:c6:3a:99:40:54,68:a3:c4:6e:50:12,116,1,0,116,0,255137,0.0,0.0,0x00000031,40.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node08/umidade,35.0,normal
0.000011000,0.000011000,1.573.863.116.465.260.000,105.823.695.998.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6ac6:3aff:fe99:4054,1883.0,60950.0,68:a3:c4:6e:50:12,68:c6:3a:99:40:54,74,1,0,74,0,255138,0.0,,,,,,,,,normal
1.338.266.000,1.338.266.000,1.573.863.117.803.530.000,105.825.034.264.000,68,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,122,1,0,122,0,255139,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/temperatura,39.0,normal
0.000016000,0.000016000,1.573.863.117.803.550.000,105.825.034.280.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255140,0.0,,,,,,,,,normal
0.002941000,0.002941000,1.573.863.117.806.490.000,105.825.037.221.000,64,6,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,50746.0,1883.0,60:01:94:0e:87:7a,68:a3:c4:6e:50:12,118,1,0,118,0,255141,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node07/umidade,35.0,normal
0.000010000,0.000010000,1.573.863.117.806.500.000,105.825.037.231.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:6201:94ff:fe0e:877a,1883.0,50746.0,68:a3:c4:6e:50:12,60:01:94:0e:87:7a,74,1,0,74,0,255142,0.0,,,,,,,,,normal
0.647445000,0.647445000,1.573.863.118.453.940.000,105.825.684.676.000,68,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,122,1,0,122,0,255143,0.0,0.0,0x00000031,46.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/temperatura,39.0,normal
0.000023000,0.000023000,1.573.863.118.453.960.000,105.825.684.699.000,20,6,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,1883.0,49706.0,68:a3:c4:6e:50:12,2c:f4:32:19:85:be,74,1,0,74,0,255144,0.0,,,,,,,,,normal
0.003761000,0.003761000,1.573.863.118.457.730.000,105.825.688.460.000,64,6,fd9e:6c51:2336:0:2ef4:32ff:fe19:85be,fd9e:6c51:2336:0:717b:e02b:9c00:d43a,49706.0,1883.0,2c:f4:32:19:85:be,68:a3:c4:6e:50:12,118,1,0,118,0,255145,0.0,0.0,0x00000031,42.0,3.0,0.0,1.0,ufpi/ppgcc/esp-dht22-node04/umidade,35.0,normal
